,Unnamed: 0,collectionName,phoneName,millisSinceGpsEpoch,constellationType,svid,signalType,receivedSvTimeInGpsNanos,xSatPosM,ySatPosM,zSatPosM,xSatVelMps,ySatVelMps,zSatVelMps,satClkBiasM,satClkDriftMps,rawPrM,rawPrUncM,isrbM,ionoDelayM,tropoDelayM,PrM,SvName,millisSinceGpsEpoch_old
96,2,2021-04-26-US-SVL-1,Mi8,1303513011000,1,25,GPS_L1,1303513010930783032,-15014107.885,-7064050.009,20533545.744000003,-152.195,-2658.1279999999997,-986.112,37815.686,0.002,20885291.612999998,3.897,0.0,4.336,3.011,20885276.403272945,G25,1303513012000
97,3,2021-04-26-US-SVL-1,Mi8,1303513011000,1,29,GPS_L1,1303513010923563012,-21965639.719,1583414.1330000001,14830840.763,1543.111,-1094.09,2390.036,-101008.243,-0.002,23049799.156,3.897,0.0,6.867000000000001,5.221,23049769.12303402,G29,1303513012000
98,4,2021-04-26-US-SVL-1,Mi8,1303513011000,1,2,GPS_L1,1303513010928357742,-1335130.168,-16471241.809,21440524.031,2426.3979999999997,856.936,840.045,-179631.639,0.001,21612375.264000002,4.497,0.0,4.117,2.8960000000000004,21612380.29197462,G2,1303513012000
99,5,2021-04-26-US-SVL-1,Mi8,1303513011000,1,12,GPS_L1,1303513010933146633,-9973853.162,-19967946.305,14254695.934,154.54399999999998,-1847.84,-2422.64,-9939.453000000001,-0.002,20176701.86,10.193,0.0,3.765,2.502,20176700.829955976,G12,1303513012000
100,6,2021-04-26-US-SVL-1,Mi8,1303513011000,1,24,GPS_L1,1303513010918463232,-19078083.044,-15685534.076,-10523594.12,1305.694,205.783,-2698.6290000000004,11469.796999999999,0.01,24578674.738,8.693999999999999,0.0,10.452,10.195,24578650.242501162,G24,1303513012000
101,0,2021-04-26-US-SVL-1,Mi8,1303513012000,1,5,GPS_L1,1303513011924984699,-4939329.01,-25891519.906999998,-2483090.583,272.884,-334.555,3154.952,-12052.3,-0.001,22623588.116,4.797,0.0,6.7589999999999995,4.787,22623592.472266942,G5,1303513013000
102,1,2021-04-26-US-SVL-1,Mi8,1303513012000,1,19,GPS_L1,1303513011916119379,19087343.1,-16498690.320999999,7834652.808999999,1011.882,-307.803,-3014.633,-2308.4970000000003,0.001,25281344.19,13.491,0.0,9.862,34.321,25281330.333824884,G19,1303513013000
103,2,2021-04-26-US-SVL-1,Mi8,1303513012000,1,25,GPS_L1,1303513011930784184,-15014260.152,-7066708.071,20532559.408,-152.33700000000002,-2657.99,-986.557,37815.687999999995,0.002,20884946.253,3.897,0.0,4.336,3.01,20884931.04627294,G25,1303513013000
104,3,2021-04-26-US-SVL-1,Mi8,1303513012000,1,29,GPS_L1,1303513011923564453,-21964096.51,1582319.916,14833230.645,1543.3029999999999,-1094.3410000000001,2389.72,-101008.245,-0.002,23049367.155,4.197,0.0,6.8660000000000005,5.221,23049337.121034022,G29,1303513013000
105,4,2021-04-26-US-SVL-1,Mi8,1303513012000,1,2,GPS_L1,1303513011928356543,-1332703.7,-16470384.931,21441363.859,2426.5429999999997,856.825,839.6139999999999,-179631.638,0.001,21612734.715,4.497,0.0,4.117,2.8960000000000004,21612739.74397462,G2,1303513013000
106,5,2021-04-26-US-SVL-1,Mi8,1303513012000,1,12,GPS_L1,1303513011933146186,-9973698.673,-19969793.994000003,14252273.142,154.435,-1847.5410000000002,-2422.946,-9939.455,-0.002,20176835.867,10.793,0.0,3.765,2.502,20176834.834955975,G12,1303513013000
107,6,2021-04-26-US-SVL-1,Mi8,1303513012000,1,24,GPS_L1,1303513011918461180,-19076777.192,-15685328.269000001,-10526292.635,1306.016,205.832,-2698.4120000000003,11469.806999999999,0.01,24579289.911999997,8.094,0.0,10.453,10.2,24579265.42050116,G24,1303513013000
108,0,2021-04-26-US-SVL-1,Mi8,1303513013000,1,5,GPS_L1,1303513012924986665,-4939056.11,-25891854.274,-2479935.598,272.915,-334.176,3155.005,-12052.301000000001,-0.001,22622998.724,4.797,0.0,6.757999999999999,4.7860000000000005,22623003.081266943,G5,1303513014000
109,1,2021-04-26-US-SVL-1,Mi8,1303513013000,1,19,GPS_L1,1303513012916117580,19088354.802,-16498998.063,7831638.096,1011.5260000000001,-307.682,-3014.802,-2308.496,0.001,25281883.516,12.591,0.0,9.862,34.355,25281869.626824886,G19,1303513014000
110,2,2021-04-26-US-SVL-1,Mi8,1303513013000,1,25,GPS_L1,1303513012930785323,-15014412.560999999,-7069365.995,20531572.628,-152.47899999999998,-2657.8520000000003,-987.002,37815.69,0.002,20884604.789,3.897,0.0,4.335,3.01,20884589.58527294,G25,1303513014000
111,3,2021-04-26-US-SVL-1,Mi8,1303513013000,1,29,GPS_L1,1303513012923565878,-21962553.109,1581225.448,14835620.21,1543.494,-1094.5910000000001,2389.404,-101008.24699999999,-0.002,23048939.950999998,4.197,0.0,6.8660000000000005,5.22,23048909.91603402,G29,1303513014000
112,4,2021-04-26-US-SVL-1,Mi8,1303513013000,1,2,GPS_L1,1303513012928355347,-1330277.088,-16469528.162999999,21442203.255999997,2426.687,856.7139999999999,839.183,-179631.637,0.001,21613093.266999997,4.797,0.0,4.117,2.8960000000000004,21613098.296974618,G2,1303513014000
113,5,2021-04-26-US-SVL-1,Mi8,1303513013000,1,12,GPS_L1,1303513012933145748,-9973544.292000001,-19971641.384,14249850.045,154.327,-1847.241,-2423.251,-9939.457,-0.002,20176967.176,13.190999999999999,0.0,3.765,2.502,20176966.141955975,G12,1303513014000
114,6,2021-04-26-US-SVL-1,Mi8,1303513013000,1,24,GPS_L1,1303513012918459122,-19075471.018,-15685122.412,-10528990.932,1306.337,205.882,-2698.195,11469.816,0.01,24579906.885,8.094,0.0,10.455,10.204,24579882.396501165,G24,1303513014000
115,0,2021-04-26-US-SVL-1,Mi8,1303513014000,1,5,GPS_L1,1303513013924988629,-4938783.179,-25892188.261,-2476780.56,272.94599999999997,-333.798,3155.059,-12052.302,-0.001,22622409.930999998,5.096,0.0,6.757000000000001,4.785,22622414.28926694,G5,1303513015000
116,1,2021-04-26-US-SVL-1,Mi8,1303513014000,1,19,GPS_L1,1303513013916115772,19089366.148,-16499305.683,7828623.215,1011.17,-307.56,-3014.972,-2308.495,0.001,25282425.540999997,13.491,0.0,9.863,34.388000000000005,25282411.618824884,G19,1303513015000
117,2,2021-04-26-US-SVL-1,Mi8,1303513014000,1,25,GPS_L1,1303513013930786462,-15014565.112,-7072023.781,20530585.402,-152.622,-2657.7140000000004,-987.446,37815.691,0.002,20884263.325,3.897,0.0,4.335,3.01,20884248.122272942,G25,1303513015000
118,3,2021-04-26-US-SVL-1,Mi8,1303513014000,1,29,GPS_L1,1303513013923567311,-21961009.516999997,1580130.73,14838009.46,1543.685,-1094.8419999999999,2389.0879999999997,-101008.24900000001,-0.002,23048510.348,4.197,0.0,6.865,5.218999999999999,23048480.31303402,G29,1303513015000
119,4,2021-04-26-US-SVL-1,Mi8,1303513014000,1,2,GPS_L1,1303513013928354139,-1327850.331,-16468671.505,21443042.222,2426.8320000000003,856.6039999999999,838.752,-179631.63600000003,0.001,21613455.415999997,4.797,0.0,4.117,2.897,21613460.445974626,G2,1303513015000
120,5,2021-04-26-US-SVL-1,Mi8,1303513014000,1,12,GPS_L1,1303513013933145270,-9973390.02,-19973488.473,14247426.640999999,154.219,-1846.941,-2423.5570000000002,-9939.458,-0.002,20177110.477,13.491,0.0,3.766,2.502,20177109.440955974,G12,1303513015000
121,6,2021-04-26-US-SVL-1,Mi8,1303513014000,1,24,GPS_L1,1303513013918457079,-19074164.523,-15684916.506,-10531689.014,1306.6589999999999,205.93099999999998,-2697.978,11469.826000000001,0.01,24580519.360999998,8.693999999999999,0.0,10.456,10.208,24580494.87750116,G24,1303513015000
122,0,2021-04-26-US-SVL-1,Mi8,1303513015000,1,5,GPS_L1,1303513014924990597,-4938510.217,-25892521.87,-2473625.4680000003,272.97700000000003,-333.41900000000004,3155.112,-12052.302,-0.001,22621819.94,4.797,0.0,6.755,4.785,22621824.300266944,G5,1303513016000
123,1,2021-04-26-US-SVL-1,Mi8,1303513015000,1,19,GPS_L1,1303513014916113929,19090377.138,-16499613.182,7825608.164,1010.814,-307.439,-3015.1409999999996,-2308.494,0.001,25282978.059,14.39,0.0,9.863,34.422,25282964.103824884,G19,1303513016000
124,2,2021-04-26-US-SVL-1,Mi8,1303513015000,1,25,GPS_L1,1303513014930787597,-15014717.805,-7074681.429,20529597.732,-152.764,-2657.577,-987.8910000000001,37815.693,0.002,20883923.061,3.897,0.0,4.335,3.01,20883907.860272944,G25,1303513016000
125,3,2021-04-26-US-SVL-1,Mi8,1303513015000,1,29,GPS_L1,1303513014923568746,-21959465.735,1579035.7619999999,14840398.392,1543.876,-1095.0919999999999,2388.772,-101008.25099999999,-0.002,23048080.145999998,3.897,0.0,6.864,5.218,23048050.111034025,G29,1303513016000
126,4,2021-04-26-US-SVL-1,Mi8,1303513015000,1,2,GPS_L1,1303513014928352943,-1325423.429,-16467814.957999999,21443880.757,2426.976,856.493,838.321,-179631.635,0.001,21613813.968000002,4.797,0.0,4.118,2.897,21613818.99797462,G2,1303513016000
127,5,2021-04-26-US-SVL-1,Mi8,1303513015000,1,12,GPS_L1,1303513014933144882,-9973235.856,-19975335.262000002,14245002.932,154.11,-1846.641,-2423.863,-9939.46,-0.002,20177226.797000002,16.788,0.0,3.766,2.502,20177225.758955978,G12,1303513016000
128,6,2021-04-26-US-SVL-1,Mi8,1303513015000,1,24,GPS_L1,1303513014918455020,-19072857.706,-15684710.550999999,-10534386.877999999,1306.98,205.98,-2697.761,11469.835,0.01,24581136.633,7.795,0.0,10.458,10.212,24581112.152501162,G24,1303513016000
129,0,2021-04-26-US-SVL-1,Mi8,1303513016000,1,5,GPS_L1,1303513015924992556,-4938237.223999999,-25892855.1,-2470470.324,273.008,-333.04,3155.165,-12052.303,-0.001,22621232.647,5.096,0.0,6.754,4.784,22621237.008266944,G5,1303513017000
130,1,2021-04-26-US-SVL-1,Mi8,1303513016000,1,19,GPS_L1,1303513015916112113,19091387.772,-16499920.559,7822592.944,1010.4580000000001,-307.317,-3015.31,-2308.493,0.001,25283522.481999997,16.189,0.0,9.863999999999999,34.455,25283508.493824884,G19,1303513017000
131,2,2021-04-26-US-SVL-1,Mi8,1303513016000,1,25,GPS_L1,1303513015930788747,-15014870.640999999,-7077338.938999999,20528609.617,-152.906,-2657.4390000000003,-988.336,37815.693999999996,0.002,20883578.3,3.897,0.0,4.334,3.009,20883563.102272943,G25,1303513017000
132,3,2021-04-26-US-SVL-1,Mi8,1303513016000,1,29,GPS_L1,1303513015923570179,-21957921.761,1577940.543,14842787.009000001,1544.067,-1095.3419999999999,2388.456,-101008.25300000001,-0.002,23047650.544,3.897,0.0,6.8629999999999995,5.2170000000000005,23047620.50903402,G29,1303513017000
133,4,2021-04-26-US-SVL-1,Mi8,1303513016000,1,2,GPS_L1,1303513015928351731,-1322996.383,-16466958.522,21444718.862,2427.121,856.382,837.89,-179631.634,0.001,21614177.316,4.797,0.0,4.118,2.897,21614182.34697462,G2,1303513017000
134,5,2021-04-26-US-SVL-1,Mi8,1303513016000,1,12,GPS_L1,1303513015933144447,-9973081.801,-19977181.752,14242578.917000001,154.002,-1846.3410000000001,-2424.169,-9939.462,-0.002,20177357.206,13.79,0.0,3.766,2.503,20177356.164955977,G12,1303513017000
135,6,2021-04-26-US-SVL-1,Mi8,1303513016000,1,24,GPS_L1,1303513015918452963,-19071550.568,-15684504.547,-10537084.524,1307.302,206.02900000000002,-2697.5440000000003,11469.845,0.01,24581753.305999998,7.195,0.0,10.459000000000001,10.216000000000001,24581728.830501165,G24,1303513017000
136,0,2021-04-26-US-SVL-1,Mi8,1303513017000,1,5,GPS_L1,1303513016924994513,-4937964.199,-25893187.952,-2467315.126,273.04,-332.661,3155.218,-12052.303999999998,-0.001,22620645.953,4.797,0.0,6.752999999999999,4.783,22620650.315266944,G5,1303513018000
137,1,2021-04-26-US-SVL-1,Mi8,1303513017000,1,19,GPS_L1,1303513016916110271,19092398.05,-16500227.815,7819577.555,1010.102,-307.195,-3015.4790000000003,-2308.492,0.001,25284074.699,15.289000000000001,0.0,9.863999999999999,34.489000000000004,25284060.67782488,G19,1303513018000
138,2,2021-04-26-US-SVL-1,Mi8,1303513017000,1,25,GPS_L1,1303513016930789889,-15015023.619,-7079996.312000001,20527621.057,-153.048,-2657.301,-988.78,37815.696,0.002,20883235.937,3.5980000000000003,0.0,4.334,3.009,20883220.74127294,G25,1303513018000
139,3,2021-04-26-US-SVL-1,Mi8,1303513017000,1,29,GPS_L1,1303513016923571616,-21956377.595,1576845.073,14845175.310999999,1544.2579999999998,-1095.593,2388.14,-101008.255,-0.002,23047219.742,4.197,0.0,6.862,5.216,23047189.70703402,G29,1303513018000
140,4,2021-04-26-US-SVL-1,Mi8,1303513017000,1,2,GPS_L1,1303513016928350545,-1320569.192,-16466102.197,21445556.535,2427.265,856.2719999999999,837.459,-179631.633,0.001,21614532.87,4.497,0.0,4.118,2.897,21614537.90197462,G2,1303513018000
141,5,2021-04-26-US-SVL-1,Mi8,1303513017000,1,12,GPS_L1,1303513016933143976,-9972927.854,-19979027.942,14240154.595999999,153.893,-1846.0410000000002,-2424.474,-9939.464,-0.002,20177498.409,8.693999999999999,0.0,3.766,2.503,20177497.365955982,G12,1303513018000
142,6,2021-04-26-US-SVL-1,Mi8,1303513017000,1,24,GPS_L1,1303513016918450915,-19070243.108,-15684298.494,-10539781.954,1307.623,206.078,-2697.327,11469.854,0.01,24582367.281,6.895,0.0,10.460999999999999,10.22,24582342.80850116,G24,1303513018000
143,0,2021-04-26-US-SVL-1,Mi8,1303513018000,1,5,GPS_L1,1303513017924996495,-4937691.143,-25893520.424000002,-2464159.875,273.07099999999997,-332.283,3155.2709999999997,-12052.303999999998,-0.001,22620051.764000002,5.096,0.0,6.752000000000001,4.782,22620056.128266938,G5,1303513019000
144,1,2021-04-26-US-SVL-1,Mi8,1303513018000,1,19,GPS_L1,1303513017916108467,19093407.972,-16500534.949000001,7816561.997,1009.7460000000001,-307.074,-3015.6479999999997,-2308.491,0.001,25284615.525,17.988,0.0,9.865,34.523,25284601.46982488,G19,1303513019000
145,2,2021-04-26-US-SVL-1,Mi8,1303513018000,1,25,GPS_L1,1303513017930791045,-15015176.739,-7082653.546,20526632.052,-153.19,-2657.163,-989.225,37815.697,0.002,20882889.377,3.5980000000000003,0.0,4.333,3.009,20882874.183272943,G25,1303513019000
146,3,2021-04-26-US-SVL-1,Mi8,1303513018000,1,29,GPS_L1,1303513017923573057,-21954833.24,1575749.354,14847563.295,1544.4489999999998,-1095.843,2387.823,-101008.257,-0.002,23046787.741,4.197,0.0,6.862,5.216,23046757.704034023,G29,1303513019000
147,4,2021-04-26-US-SVL-1,Mi8,1303513018000,1,2,GPS_L1,1303513017928349348,-1318141.857,-16465245.982,21446393.778,2427.41,856.1610000000001,837.029,-179631.633,0.001,21614891.722,4.497,0.0,4.118,2.897,21614896.75397462,G2,1303513019000
148,5,2021-04-26-US-SVL-1,Mi8,1303513018000,1,12,GPS_L1,1303513017933143529,-9972774.015,-19980873.831,14237729.97,153.785,-1845.741,-2424.78,-9939.466,-0.002,20177632.415999997,9.892999999999999,0.0,3.766,2.503,20177631.37095598,G12,1303513019000
149,6,2021-04-26-US-SVL-1,Mi8,1303513018000,1,24,GPS_L1,1303513017918448867,-19068935.327,-15684092.392,-10542479.167000001,1307.945,206.127,-2697.11,11469.864,0.01,24582981.255999997,6.895,0.0,10.462,10.224,24582956.788501162,G24,1303513019000
150,0,2021-04-26-US-SVL-1,Mi8,1303513019000,1,5,GPS_L1,1303513018924998456,-4937418.056,-25893852.518000003,-2461004.5719999997,273.10200000000003,-331.904,3155.324,-12052.305,-0.001,22619463.871,5.096,0.0,6.751,4.781000000000001,22619468.236266945,G5,1303513020000
151,1,2021-04-26-US-SVL-1,Mi8,1303513019000,1,19,GPS_L1,1303513018916106653,19094417.538,-16500841.961,7813546.268999999,1009.39,-306.952,-3015.817,-2308.49,0.001,25285159.348,17.688,0.0,9.865,34.556999999999995,25285145.259824887,G19,1303513020000
152,2,2021-04-26-US-SVL-1,Mi8,1303513019000,1,25,GPS_L1,1303513018930792175,-15015330.000999998,-7085310.642000001,20525642.603,-153.333,-2657.0240000000003,-989.67,37815.699,0.002,20882550.610999998,3.897,0.0,4.333,3.009,20882535.41927294,G25,1303513020000
153,3,2021-04-26-US-SVL-1,Mi8,1303513019000,1,29,GPS_L1,1303513018923574483,-21953288.691999998,1574653.3830000001,14849950.965,1544.64,-1096.094,2387.507,-101008.259,-0.002,23046360.237,4.197,0.0,6.861000000000001,5.215,23046330.20003402,G29,1303513020000
154,4,2021-04-26-US-SVL-1,Mi8,1303513019000,1,2,GPS_L1,1303513018928348162,-1315714.378,-16464389.877999999,21447230.589,2427.554,856.05,836.5980000000001,-179631.63199999998,0.001,21615247.276,4.797,0.0,4.118,2.898,21615252.307974618,G2,1303513020000
155,5,2021-04-26-US-SVL-1,Mi8,1303513019000,1,12,GPS_L1,1303513018933143070,-9972620.284,-19982719.421,14235305.037999999,153.67700000000002,-1845.441,-2425.085,-9939.468,-0.002,20177770.02,9.294,0.0,3.766,2.503,20177768.97295598,G12,1303513020000
156,6,2021-04-26-US-SVL-1,Mi8,1303513019000,1,24,GPS_L1,1303513018918446822,-19067627.224,-15683886.240999999,-10545176.162999999,1308.266,206.176,-2696.8920000000003,11469.874,0.01,24583594.332,6.895,0.0,10.464,10.229,24583569.867501162,G24,1303513020000
157,0,2021-04-26-US-SVL-1,Mi8,1303513020000,1,5,GPS_L1,1303513019925000424,-4937144.937,-25894184.233000003,-2457849.216,273.134,-331.525,3155.377,-12052.306,-0.001,22618873.879,5.096,0.0,6.75,4.78,22618878.245266944,G5,1303513021000
158,1,2021-04-26-US-SVL-1,Mi8,1303513020000,1,19,GPS_L1,1303513019916104836,19095426.747,-16501148.852,7810530.373,1009.033,-306.83,-3015.986,-2308.489,0.001,25285704.071,16.788,0.0,9.866,34.59,25285689.94982488,G19,1303513021000
159,2,2021-04-26-US-SVL-1,Mi8,1303513020000,1,25,GPS_L1,1303513019930793326,-15015483.406,-7087967.6,20524652.709000003,-153.475,-2656.886,-990.1139999999999,37815.7,0.002,20882205.55,3.897,0.0,4.333,3.008,20882190.360272944,G25,1303513021000
160,3,2021-04-26-US-SVL-1,Mi8,1303513020000,1,29,GPS_L1,1303513019923575932,-21951743.954,1573557.1630000002,14852338.316,1544.8310000000001,-1096.344,2387.1910000000003,-101008.261,-0.002,23045925.838000003,4.197,0.0,6.86,5.2139999999999995,23045895.801034022,G29,1303513021000
161,4,2021-04-26-US-SVL-1,Mi8,1303513020000,1,2,GPS_L1,1303513019928346956,-1313286.754,-16463533.885,21448066.97,2427.698,855.939,836.1669999999999,-179631.63100000002,0.001,21615608.825,4.797,0.0,4.119,2.898,21615613.85697462,G2,1303513021000
162,5,2021-04-26-US-SVL-1,Mi8,1303513020000,1,12,GPS_L1,1303513019933142639,-9972466.662,-19984564.71,14232879.800999999,153.569,-1845.141,-2425.391,-9939.469000000001,-0.002,20177899.231,9.892999999999999,0.0,3.766,2.503,20177898.182955977,G12,1303513021000
163,6,2021-04-26-US-SVL-1,Mi8,1303513020000,1,24,GPS_L1,1303513019918444769,-19066318.799000002,-15683680.041,-10547872.941,1308.588,206.225,-2696.675,11469.883,0.01,24584209.805999998,7.195,0.0,10.465,10.232999999999999,24584185.345501166,G24,1303513021000
164,0,2021-04-26-US-SVL-1,Mi8,1303513021000,1,5,GPS_L1,1303513020925002390,-4936871.787,-25894515.57,-2454693.806,273.165,-331.14599999999996,3155.429,-12052.306,-0.001,22618284.487,4.497,0.0,6.749,4.779,22618288.855266944,G5,1303513022000
165,1,2021-04-26-US-SVL-1,Mi8,1303513021000,1,25,GPS_L1,1303513020930794460,-15015636.952,-7090624.42,20523662.371,-153.61700000000002,-2656.748,-990.559,37815.702000000005,0.002,20881865.585,3.5980000000000003,0.0,4.332,3.008,20881850.398272943,G25,1303513022000
166,2,2021-04-26-US-SVL-1,Mi8,1303513021000,1,29,GPS_L1,1303513020923577370,-21950199.026,1572460.6919999998,14854725.352,1545.0220000000002,-1096.595,2386.874,-101008.263,-0.002,23045494.735999998,4.497,0.0,6.859,5.212999999999999,23045464.69903402,G29,1303513022000
167,3,2021-04-26-US-SVL-1,Mi8,1303513021000,1,2,GPS_L1,1303513020928345756,-1310858.987,-16462678.002999999,21448902.919,2427.842,855.828,835.7360000000001,-179631.63,0.001,21615968.575999998,4.497,0.0,4.119,2.898,21615973.608974624,G2,1303513022000
168,4,2021-04-26-US-SVL-1,Mi8,1303513021000,1,12,GPS_L1,1303513020933142194,-9972313.148,-19986409.699,14230454.258,153.461,-1844.8410000000001,-2425.696,-9939.471,-0.002,20178032.639000002,8.994,0.0,3.766,2.503,20178031.588955976,G12,1303513022000
169,5,2021-04-26-US-SVL-1,Mi8,1303513021000,1,24,GPS_L1,1303513020918442722,-19065010.054,-15683473.793,-10550569.501,1308.9089999999999,206.274,-2696.458,11469.893,0.01,24584823.481,8.094,0.0,10.467,10.237,24584799.024501164,G24,1303513022000
170,0,2021-04-26-US-SVL-1,Mi8,1303513022000,1,5,GPS_L1,1303513021925004345,-4936598.606000001,-25894846.527,-2451538.344,273.197,-330.76800000000003,3155.482,-12052.306999999999,-0.001,22617698.393000003,4.497,0.0,6.747999999999999,4.7780000000000005,22617702.76226694,G5,1303513023000
171,1,2021-04-26-US-SVL-1,Mi8,1303513022000,1,19,GPS_L1,1303513021916101171,19097444.098,-16501762.267,7804498.075,1008.321,-306.586,-3016.324,-2308.487,0.001,25286802.811,17.387999999999998,0.0,9.867,34.658,25286788.62282488,G19,1303513023000
172,2,2021-04-26-US-SVL-1,Mi8,1303513022000,1,25,GPS_L1,1303513021930795608,-15015790.640999999,-7093281.102000001,20522671.588,-153.759,-2656.61,-991.0039999999999,37815.703,0.002,20881521.424000002,3.5980000000000003,0.0,4.332,3.008,20881506.238272943,G25,1303513023000
173,3,2021-04-26-US-SVL-1,Mi8,1303513022000,1,29,GPS_L1,1303513021923578801,-21948653.906,1571363.97,14857112.072,1545.213,-1096.845,2386.558,-101008.265,-0.002,23045065.733000003,3.897,0.0,6.858,5.212000000000001,23045035.69603402,G29,1303513023000
174,4,2021-04-26-US-SVL-1,Mi8,1303513022000,1,2,GPS_L1,1303513021928344568,-1308431.075,-16461822.230999999,21449738.438,2427.987,855.717,835.305,-179631.629,0.001,21616324.73,4.497,0.0,4.119,2.898,21616329.763974626,G2,1303513023000
175,5,2021-04-26-US-SVL-1,Mi8,1303513022000,1,12,GPS_L1,1303513021933141746,-9972159.742,-19988254.388,14228028.41,153.35299999999998,-1844.54,-2426.002,-9939.473,-0.002,20178166.946,9.593,0.0,3.766,2.503,20178165.893955976,G12,1303513023000
176,6,2021-04-26-US-SVL-1,Mi8,1303513022000,1,24,GPS_L1,1303513021918440677,-19063700.985999998,-15683267.495,-10553265.845,1309.231,206.322,-2696.24,11469.902,0.01,24585436.555999998,7.795,0.0,10.468,10.241,24585412.103501163,G24,1303513023000
